d	0.8236575126647949
d	0.7110774517059326
c	0.721024751663208
d	0.8152024745941162
e	0.6467561721801758
b	0.6167764663696289
b	0.9954125881195068
b	0.6415138244628906
b	0.6158478260040283
e	0.6257715225219727
e	0.6750874519348145
a	0.6375548839569092
b	0.8460843563079834
d	0.6623067855834961
c	0.5828688144683838
b	0.676180362701416
b	0.6857445240020752
a	0.5693533420562744
b	0.6594297885894775
c	0.7158467769622803
e	0.7198135852813721
e	0.6327404975891113
e	0.7149078845977783
b	0.6504957675933838
b	0.7909111976623535
e	0.689415454864502
c	0.7128076553344727
b	0.7401907444000244
a	0.7007067203521729
e	0.7355372905731201
b	0.6967065334320068
e	0.5930328369140625
b	0.6247878074645996
b	0.606788158416748
c	0.5852298736572266
b	1.0719337463378906
b	0.6733617782592773
e	0.6144349575042725
e	0.7887101173400879
a	0.7095456123352051
a	0.8041143417358398
b	0.6157290935516357
b	0.7136306762695312
e	0.6379811763763428
b	0.6891536712646484
b	0.956916093826294
b	0.6836462020874023
b	0.6242389678955078
d	0.7892038822174072
b	0.7162642478942871
e	0.8120477199554443
b	0.9696831703186035
b	0.609121561050415
e	0.8465619087219238
e	0.6002442836761475
c	0.6672441959381104
a	0.5920684337615967
e	0.6602489948272705
a	0.7170984745025635
d	0.6086220741271973
b	0.9152004718780518
b	0.5927104949951172
d	0.5943934917449951
d	0.6702439785003662
d	0.7181589603424072
b	0.722543478012085
d	0.5848197937011719
e	0.6138596534729004
b	0.648552656173706
b	1.1073687076568604
b	0.6149609088897705
b	0.718634843826294
b	0.6144564151763916
e	1.0259621143341064
d	0.9182815551757812
b	0.6136441230773926
d	1.0219314098358154
b	0.6703004837036133
d	0.7719581127166748
e	0.5860822200775146
e	0.6388125419616699
b	1.1659653186798096
b	0.7989687919616699
c	0.6727347373962402
c	0.6488754749298096
b	0.7066123485565186
a	0.7349720001220703
c	0.7982738018035889
a	0.7211527824401855
b	0.7813973426818848
d	0.6464152336120605
b	0.6030938625335693
b	0.642880916595459
b	0.6753213405609131
a	0.6242034435272217
e	0.7320175170898438
b	0.600334644317627
d	0.6111726760864258
b	0.6968364715576172
b	0.6223733425140381
a	0.9460172653198242
d	0.6092989444732666
d	0.5848891735076904
b	0.6538903713226318
b	0.735112190246582
d	0.6307816505432129
b	0.5961909294128418
b	0.6409308910369873
b	0.6052036285400391
b	0.6407203674316406
b	0.656630277633667
a	0.7130866050720215
e	0.6442837715148926
a	0.6780145168304443
e	0.639502763748169
d	0.706981897354126
b	0.8184769153594971
b	0.6025187969207764
d	0.6637840270996094
b	0.5880753993988037
d	0.6607227325439453
e	0.6434359550476074
c	0.8089423179626465
c	0.6457793712615967
e	0.6868586540222168
b	0.7322032451629639
e	0.6115100383758545
b	0.9956934452056885
c	0.7504663467407227
a	0.7088809013366699
b	0.7283363342285156
c	0.6593539714813232
d	0.6735150814056396
e	0.7145335674285889
b	0.6203527450561523
c	0.6213018894195557
c	0.9624357223510742
d	0.598853588104248
b	1.0591764450073242
e	0.7037994861602783
b	0.621088981628418
b	0.6405065059661865
b	0.6418383121490479
e	0.5742557048797607
d	0.643460750579834
e	0.7099673748016357
e	0.6262080669403076
d	0.8674666881561279
b	0.7589361667633057
b	0.814720630645752
b	0.5939273834228516
b	0.600487232208252
b	0.692042350769043
c	0.5881507396697998
b	0.7001163959503174
a	0.6170182228088379
d	0.6120305061340332
d	0.615617036819458
b	0.9210078716278076
e	0.7103705406188965
b	0.7028319835662842
b	0.6567490100860596
e	0.6531777381896973
d	0.6114692687988281
b	0.6182644367218018
c	0.6459271907806396
b	0.6775310039520264
c	0.6242671012878418
b	0.6875457763671875
e	0.6354472637176514
b	0.6552150249481201
d	0.6342382431030273
e	0.6677539348602295
b	0.6435809135437012
a	0.7502150535583496
b	0.9946901798248291
b	0.6224491596221924
c	0.8143846988677979
b	0.6493659019470215
d	0.7027018070220947
e	0.618659257888794
b	0.6114552021026611
b	0.6912503242492676
a	0.7407751083374023
e	0.7210452556610107
b	0.7773332595825195
a	0.7350997924804688
d	0.6006734371185303
d	0.7685654163360596
b	0.6061596870422363
d	0.5983908176422119
e	0.655195951461792
d	0.6791267395019531
d	0.8146474361419678
b	0.9556853771209717
e	0.6631104946136475
b	0.5862014293670654
b	0.6005449295043945
c	0.5934238433837891
e	0.5907382965087891
b	0.595466136932373
b	0.7238311767578125
d	0.7202584743499756
d	0.7137413024902344
d	0.6974692344665527
a	0.6665904521942139
b	0.6191205978393555
b	0.7167778015136719
b	0.5974287986755371
b	1.1700751781463623
a	1.4754393100738525
d	0.643028736114502
c	0.6306486129760742
d	1.247391700744629
b	0.7443501949310303
c	0.7113518714904785
c	0.6474130153656006
b	0.612863302230835
b	0.6337838172912598
a	0.6808888912200928
c	0.6031639575958252
b	0.7984364032745361
b	0.636167049407959
b	0.7214300632476807
e	0.6456024646759033
e	0.632103443145752
d	0.6092932224273682
e	0.6686720848083496
e	0.6252315044403076
e	0.5886092185974121
b	0.6619954109191895
e	0.7306773662567139
e	2.313399076461792
b	0.927532434463501
e	0.6128864288330078
b	0.7172937393188477
e	0.7997150421142578
b	0.7339658737182617
e	0.6535995006561279
b	0.6769378185272217
e	0.7195827960968018
b	0.5979523658752441
b	0.6208515167236328
e	0.7819864749908447
b	0.8641490936279297
c	0.5862348079681396
c	0.6432085037231445
c	0.820112943649292
e	1.0820906162261963
b	0.613520622253418
b	0.6644635200500488
b	0.6036667823791504
e	0.6049597263336182
c	0.6878011226654053
b	0.8369815349578857
b	0.6226768493652344
c	0.7142317295074463
b	0.8103756904602051
d	0.7583839893341064
b	0.6154389381408691
a	1.0139062404632568
a	0.6009061336517334
b	0.7258639335632324
c	1.0274760723114014
b	0.6701679229736328
e	0.6533446311950684
b	0.6224184036254883
b	0.7313978672027588
c	0.6969122886657715
e	0.6275210380554199
e	0.7067768573760986
c	0.7139134407043457
b	0.9948325157165527
b	0.6371102333068848
b	0.6261546611785889
c	0.7662923336029053
b	0.6519043445587158
b	0.828005313873291
b	0.6217710971832275
e	0.6016571521759033
c	0.6079452037811279
a	0.7305068969726562
b	0.7174932956695557
d	0.6584498882293701
c	0.7983908653259277
b	0.657649040222168
b	0.7735114097595215
d	0.9325790405273438
c	1.1354172229766846
e	0.684581995010376
b	0.6094622611999512
c	0.6207797527313232
a	0.6420667171478271
d	0.6235740184783936
b	0.6402833461761475
b	0.6353781223297119
e	0.6325757503509521
d	0.6522789001464844
d	0.633641242980957
e	0.7458961009979248
b	0.742699384689331
b	0.8828444480895996
e	0.5923705101013184
b	0.9602735042572021
b	0.8268651962280273
e	1.333960771560669
e	0.6886732578277588
d	6.502038955688477
e	0.632612943649292
b	0.6380531787872314
c	0.649059534072876
c	0.9153761863708496
a	0.5949852466583252
b	1.0444684028625488
d	0.6576449871063232
b	0.6339311599731445
b	0.6540038585662842
e	0.6633241176605225
b	0.7724683284759521
b	0.7075021266937256
d	0.7293386459350586
e	0.7123668193817139
b	0.8187096118927002
b	1.0229005813598633
e	0.8073043823242188
c	1.0214085578918457
b	0.6098003387451172
b	0.8915231227874756
e	0.9918909072875977
d	0.6191771030426025
b	0.6010675430297852
b	0.6057560443878174
e	0.6077182292938232
d	0.65663743019104
e	0.6219015121459961
e	0.6219775676727295
c	0.753748893737793
b	0.7247295379638672
b	0.7092876434326172
b	0.7115809917449951
b	0.9803047180175781
b	0.6384451389312744
b	0.6244053840637207
a	0.6239936351776123
e	0.6994121074676514
e	0.6739699840545654
b	0.7883205413818359
e	0.9170608520507812
d	0.715003252029419
e	0.714179277420044
b	0.6829664707183838
b	0.5998568534851074
e	0.6340346336364746
b	0.706953763961792
c	0.6501522064208984
d	0.7543907165527344
b	0.5950689315795898
e	0.619626522064209
e	0.6576530933380127
e	0.6350524425506592
b	0.6589500904083252
c	1.1057713031768799
d	0.9796154499053955
b	0.7585098743438721
e	0.7157862186431885
e	0.7164092063903809
d	0.6862733364105225
e	0.7102451324462891
c	0.8159921169281006
b	0.7572696208953857
b	0.7321655750274658
b	0.6679892539978027
b	0.751105546951294
b	0.7153580188751221
a	0.6551382541656494
c	0.7984428405761719
c	0.6993188858032227
b	0.8176884651184082
b	0.6348707675933838
a	0.6217923164367676
a	0.6204347610473633
c	0.6459190845489502
c	0.5946485996246338
c	0.608189582824707
b	0.6764824390411377
e	0.7166116237640381
b	0.7181775569915771
c	0.7003941535949707
e	0.6650378704071045
b	0.6812479496002197
a	0.6545751094818115
b	0.593433141708374
b	0.6386978626251221
b	0.5770623683929443
b	0.5632030963897705
b	0.6535439491271973
b	0.6019530296325684
b	0.8326361179351807
b	0.6317496299743652
b	0.6465773582458496
e	0.643343448638916
d	0.5853171348571777
d	0.6364829540252686
b	0.6575050354003906
c	0.6130433082580566
b	0.6100249290466309
b	0.5817232131958008
e	0.7428438663482666
c	0.6190030574798584
e	0.6302978992462158
b	0.7668704986572266
c	5.362311124801636
b	0.6805374622344971
b	0.7464532852172852
b	1.1550967693328857
e	0.6459255218505859
a	0.6556227207183838
a	0.8533205986022949
b	0.850919246673584
b	1.0650949478149414
b	0.8837690353393555
c	1.0191352367401123
b	1.0542912483215332
b	0.709282398223877
c	0.6734037399291992
d	0.6282496452331543
b	0.6635158061981201
e	0.6433327198028564
c	0.7862637042999268
b	0.8202199935913086
a	0.9230148792266846
e	0.838376522064209
d	1.1064050197601318
c	0.9202966690063477
b	1.3157174587249756
b	0.9718310832977295
e	0.8748762607574463
b	0.9997146129608154
b	1.0440127849578857
d	0.8344237804412842
b	0.6800541877746582
e	0.7555975914001465
a	0.6984593868255615
e	0.7845790386199951
b	0.6014692783355713
d	0.6859848499298096
b	0.6096084117889404
c	0.6350905895233154
e	0.6026387214660645
e	0.9978959560394287
c	0.7314825057983398
b	0.6762807369232178
b	0.9607691764831543
c	0.617753267288208
e	0.6154310703277588
b	0.957939624786377
b	0.7916231155395508
c	0.6406779289245605
d	0.6163389682769775
b	0.6023457050323486
e	0.6265585422515869
a	0.5955708026885986
b	0.6941478252410889
b	0.7608792781829834
d	0.583343505859375
e	0.602294921875
b	0.646193265914917
b	0.6838641166687012
d	0.7184407711029053
b	0.6198616027832031
b	0.5822153091430664
e	0.7224175930023193
a	0.6961579322814941
e	0.6119217872619629
b	0.6789886951446533
e	0.6209919452667236
d	0.7337720394134521
b	0.965219259262085
b	0.5931167602539062
c	0.6504426002502441
b	0.6278901100158691
c	0.6954166889190674
c	0.6065967082977295
c	0.6322307586669922
e	0.6029155254364014
b	0.8090701103210449
c	1.1459455490112305
e	0.7127277851104736
d	0.617297887802124
b	0.6233289241790771
e	0.5815598964691162
e	0.7247731685638428
e	0.7545239925384521
c	0.5859286785125732
b	0.62394118309021
b	0.6128940582275391
e	0.713270902633667
b	0.616976261138916
d	0.794924259185791
e	0.5897555351257324
b	0.5952310562133789
e	1.918152093887329
a	0.751091718673706
b	0.7821044921875
b	1.225358486175537
b	0.5908071994781494
b	0.7485272884368896
b	0.6101090908050537
e	0.7413451671600342
e	0.7901284694671631
